Rank,Name,Developer,Category,Size,Star Rating,Reviews,Downloads,Rated for
60,Wedding Cake,WhiteHat Media,Food & Drink,6.0 MB,4.1,61,50K+,3+
61,FriiFood - Order Food Online | Food Delivery App,FriiFood,Food & Drink,5.7 MB,3.9,115,50K+,3+
62,Akshayakalpa Organic Milk,Akshayakalpa Farms & Foods Pvt Ltd,Food & Drink,12 MB,4.6,1T,100K+,3+
63,Livpure Smart,Livpure Smart Homes,Food & Drink,19 MB,4.4,6T,100K+,3+
64,Meatigo – Fresh Meats Delivery,Meat & Spice Pvt. Ltd.,Food & Drink,27 MB,4.3,1T,100K+,3+
65,Fidoo: Everything you need!,Fidoo,Food & Drink,25 MB,3.7,101,10K+,3+
66,Itminaan Biryani - Order Biryani Online,PHPL,Food & Drink,28 MB,4.4,4T,100K+,3+
67,Homefoodi:Homemade Food APP,BLD Dine Homes Pvt Ltd,Food & Drink,13 MB,4.0,2T,100K+,3+
68,Zasket - Online Grocery Shop,Zasket,Food & Drink,14 MB,3.9,1T,50K+,3+
69,Grosers – Online Grocery Shopping App,Forlooop,Food & Drink,864 kB,3.8,26,5K+,3+
70,MIMI Fish,MIMI Aquatech,Food & Drink,12 MB,3.3,85,5K+,3+
71,KFC Kuwait - Order Food Online,Americana Food Co,Food & Drink,17 MB,4.5,4T,100K+,3+
72,KFC UAE (United Arab Emirates),Americana Food Co,Food & Drink,17 MB,4.6,13T,1M+,3+
73,Go Organic A2 Milk,Go Organic Milk,Food & Drink,6.6 MB,3.9,7,1K+,3+
74,Chowman Food Order & Delivery,Chowman Hospitality Pvt. Ltd.,Food & Drink,14 MB,4.4,1T,50K+,3+
75,"Flyer eats - Order food, vegetables, Grocery, Meat",B!ENE Technologies,Food & Drink,22 MB,3.1,2T,100K+,3+
76,peAR - The AR Menu App,peAR Technologies,Food & Drink,10 MB,4.7,6T,10K+,3+
77,Eatiko - Food Delivery & Restaurant Finder,Howincloud,Food & Drink,29 MB,3.9,2T,100K+,3+
78,Delivery On Time,DOTEXP LLP,Food & Drink,18 MB,4.0,577,50K+,3+
79,Swiggy Stores Vendor App,Swiggy,Food & Drink,3.4 MB,3.5,902,100K+,3+
80,Pesito - Kerala's Own Food/Grocery Delivery App,PESITO,Food & Drink,26 MB,3.2,2T,100K+,3+
81,Bike Mod,motooo 3D,Food & Drink,2.8 MB,3.8,3T,500K+,12+
82,Popeyes India : Food Delivery,Jubilant Foodworks,Food & Drink,7.3 MB,4.7,29,1K+,3+
83,Potafo Delivery App,POTAFO,Food & Drink,18 MB,3.9,1T,100K+,3+
84,Chicking India - Online Food Order & Delivery,Chicking,Food & Drink,9.1 MB,2.4,266,50K+,3+
85,Platform 65 - Train Restaurant,Sparkle Themes,Food & Drink,476 kB,4.2,11,1K+,3+
86,McDelivery India – North&East,Connaught Plaza Restaurants Private Limited,Food & Drink,8.0 MB,2.3,5T,500K+,3+
87,Pyramid VIP,Pyramid VIP,Food & Drink,13 MB,4.2,589,100K+,3+
88,JustBiryani,Bytesflow Technologies,Food & Drink,18 MB,3.6,16,1K+,3+
89,Indian Food Recipes | हिंदी रेसिपी बुक,Fame App,Food & Drink,4.9 MB,4.1,124,50K+,3+
90,My Salad Shop : Cooking Games,GameSticky,Food & Drink,19 MB,4.0,2T,500K+,3+
91,POTLAM - Online Food and Grocery Delivery APP,iUnicorn Solutions Pvt Ltd,Food & Drink,11 MB,3.6,2T,50K+,3+
92,Eat24,HGlobal IT Solutions,Food & Drink,26 MB,3.7,268,10K+,3+
93,HIPBAR: The Drinks App | Home Delivery of Drinks!,Hip Bar Private Limited,Food & Drink,19 MB,2.6,2T,500K+,3+
94,"Talli: Alcohol delivery. Order Beer, Wine & Liquor",Sahil Shetty,Food & Drink,13 MB,3.1,228,50K+,16+
95,Yumzy | Online Food Delivery,Laalsa Business Insights,Food & Drink,9.4 MB,4.0,2T,100K+,3+
96,Cooking Kingdom Food Empire: My Sweet Bakery Shop,Girls Fashion Entertainment,Food & Drink,36 MB,4.2,314,100K+,7+
97,"Dunkin’ India | Order Coffee, Donuts & More",Jubilant Foodworks,Food & Drink,36 MB,3.7,81,10K+,3+
98,Ajay’s Good Food Official,RESOLUTE SOLUTIONS,Food & Drink,32 MB,4.5,646,50K+,3+
99,Grubhub: Local Food Delivery & Restaurant Takeout,Grubhub,Food & Drink,60 MB,4.4,6L,10M+,3+
100,Daru Baba - Home Delivery of liquor in Delhi NCR,Tech Fusion,Food & Drink,6.6 MB,1.8,470,100K+,16+
101,The BVK Biryani - Online Order,Auxus Foodtech,Food & Drink,7.0 MB,4.5,99,10K+,3+
102,Rominus Pizza,Taksharya food works Pvt Ltd,Food & Drink,18 MB,3.6,80,5K+,3+
103,"Cookpad: 500,000+ easy recipes in 6 languages",Cookpad Inc (UK),Food & Drink,12 MB,4.6,2L,10M+,12+
104,Fortune Online,RealWorldApps,Food & Drink,16 MB,3.8,310,50K+,3+
105,MyKhaana - Homecooked Food Delivery,Happy Food Technologies Pvt Ltd,Food & Drink,6.2 MB,4.0,96,10K+,3+
106,FreshMenu - Food Ordering App,Admin Freshmenu,Food & Drink,13 MB,3.8,39T,1M+,3+
107,Dabbawala-Online Food Delivery,Smart Technologies India,Food & Drink,15 MB,4.0,205,10K+,3+
108,Marjins Online Grocery Shopping,Marjins Pvt. Ltd.,Food & Drink,27 MB,4.5,459,5K+,3+
109,Wow Food: Food Order & Delivery,Wow Food,Food & Drink,9.7 MB,3.4,264,50K+,3+
110,edobo: Online Grocery Shopping,edobo,Food & Drink,7.9 MB,3.8,206,10K+,3+
111,food delivery in train,Gofoodieonline,Food & Drink,3.8 MB,4.3,4T,100K+,3+
112,Cookd: Recipes & Meal Planner,Cookd Ventures Private Limited,Food & Drink,29 MB,4.8,268,10K+,3+
113,Princess Cake Cooking Games,Royal King Games LLC,Food & Drink,19 MB,3.8,156,50K+,3+
114,Mr Brown bakery | DANBRO | Online Order | Delivery,Mr. Brown Bakery & Food Products Pvt. Ltd.,Food & Drink,26 MB,4.0,397,10K+,3+
115,Foodoor - Online Food Delivery,FOODOOR ENTERPRISES LLP,Food & Drink,16 MB,4.3,946,50K+,3+
116,"Rappo - Stores near me, Online",Rappo Phygital Commerce Pvt Ltd,Food & Drink,18 MB,4.2,58,5K+,3+
117,London Yard Pizza,LEVARAL,Food & Drink,15 MB,4.2,136,10K+,3+
118,"HungerStation - Food, Groceries Delivery & More",HungerStation Care,Food & Drink,26 MB,4.2,1L,5M+,3+
119,Taco Bell IN,Burman Hospitality Private Limited,Food & Drink,35 MB,2.8,258,50K+,3+
120,Samayal Tamil - தமிழ் சமையல்,100code,Food & Drink,9.9 MB,4.2,2T,100K+,3+
121,Rezoy | Hoteliers Own Food Delivery App,KHRADEC,Food & Drink,27 MB,5.0,650,50K+,3+
122,InstaShop: Groceries & more,InstaShop Ltd,Food & Drink,18 MB,4.0,7T,1M+,3+
123,"Everyday Meat - Fresh Chicken, Mutton & Seafood",Everyday Meat,Food & Drink,28 MB,3.1,1T,100K+,3+
124,Grab Superapp,Grab Holdings,Food & Drink,75 MB,4.7,81L,100M+,3+
125,Cake recipes,Endless,Food & Drink,7.1 MB,4.4,2T,1M+,3+
126,Gopuff—Alcohol & Food Delivery,Gopuff,Food & Drink,27 MB,3.4,38T,1M+,16+
127,Laziz Pizza Order Online,OnDigit,Food & Drink,4.0 MB,2.8,128,10K+,3+
128,Smoothie Recipes : 500+ Healthy Smoothie Recipes,kiran chavan,Food & Drink,25 MB,4.3,3T,500K+,3+
129,mjam - food & groceries,Mjam GmbH,Food & Drink,19 MB,4.3,34T,1M+,3+
130,MioAmore Internal Apps,Suvendu Sarkar,Food & Drink,2.2 MB,2.4,422,50K+,3+
131,Round Table Pizza Rewards,Round Table Pizza,Food & Drink,33 MB,3.8,2T,100K+,3+
132,Liquor Price,EPrice List Liquor,Food & Drink,6.5 MB,3.2,196,50K+,16+
133,Box Food,JKRISH PVT LTD,Food & Drink,20 MB,3.6,313,10K+,3+
134,TBSE 2.0 UPGRADED,The Bar Stock Exchange,Food & Drink,14 MB,4.6,4T,100K+,16+
135,Deltasious,Affy foodtech llp,Food & Drink,3.3 MB,3.0,35,1K+,3+
136,The Wedding Biryani,LimeTray Tap,Food & Drink,41 MB,3.9,47,10K+,3+
137,"Chaayos India: Chai, Food & Drinks",Sunshine Teahouse Private Limited,Food & Drink,21 MB,3.2,577,100K+,3+
138,Crisfood Food Order & Delivery,Crisfood,Food & Drink,9.6 MB,4.0,2T,100K+,3+
139,Third Wave Coffee,Heisetasse Beverages Pvt Ltd,Food & Drink,8.7 MB,4.3,149,10K+,3+
140,Happy Cows A2 Milk,Happy Cows A2 Milk,Food & Drink,12 MB,4.1,38,1K+,3+
141,Grubtok,QuSe LLC,Food & Drink,56 MB,4.7,18,1K+,3+
142,Diabetes – Blood Sugar,Blood Sugar app,Food & Drink,5.4 MB,3.8,58T,1M+,3+
143,SUBWAY® ARABIA,Subway International BV,Food & Drink,14 MB,3.2,171,50K+,3+
144,Sunrise Basket,Sunrise Basket,Food & Drink,13 MB,4.5,462,10K+,3+
145,Streatu,Streatu Private Limited,Food & Drink,19 MB,4.5,49,1K+,3+
146,1441 Pizzeria - Online Pizza Food Delivery App,Trofi Chain Factory Private Limited,Food & Drink,19 MB,4.2,317,10K+,3+
147,Gatoes: Food & Grocery Delivery,Gatoes,Food & Drink,9.9 MB,4.4,1T,50K+,3+
148,Khana Banana  Shikhe - खाना बनाना सीखे,HowKia,Food & Drink,9.0 MB,3.9,113,100K+,3+
149,Pizza Wings,Pizza Wings India,Food & Drink,19 MB,3.8,219,10K+,3+
150,Just Eat UK - Takeaway Delivery,Just-Eat Holding Limited,Food & Drink,22 MB,4.8,6L,10M+,3+
151,WBPDS-Digital Ration Card,MMR Production,Food & Drink,9.8 MB,3.9,60,10K+,3+
152,HungerBox Cafe,Hungerbox,Food & Drink,22 MB,4.1,14T,500K+,3+
153,Grocery on Bigbasket Big Bazaar Grofer Dmart Dunzo,"Online Shopping, Travel & IRCTC PNR",Food & Drink,4.0 MB,3.4,351,100K+,3+
154,Jedlo - Food Order & Delivery,Jedlo,Food & Drink,15 MB,4.2,2T,100K+,3+
155,Davat SDC,KUNDANMAL MEVADA,Food & Drink,8.3 MB,,,100+,12+
156,BigSpoon,Bigspoon Foods Pvt Ltd,Food & Drink,24 MB,2.6,198,50K+,3+
157,Rail Sheba Caterer,Computer Network Systems Limited,Food & Drink,8.8 MB,4.8,107,10K+,3+
158,Ohdeli.in: High Quality Meat,Oh Deli (A unit of Marks Tours & Travel Pvt Ltd),Food & Drink,27 MB,3.1,125,50K+,3+
159,Hukum,Hukum Kijiye,Food & Drink,19 MB,3.9,213,10K+,3+
160,WineWell - Alcohol Delivery,contact@winewell.in,Food & Drink,4.9 MB,4.0,104,5K+,16+
161,AIO Online Food Delivery App,Tpk Zone Ltd,Food & Drink,8.3 MB,4.3,97,10K+,3+
162,Pregnancy Tips Diet Nutrition,Data Recovery Software by RecoveryBull.com,Food & Drink,9.3 MB,4.5,1T,100K+,3+
163,Foursquare City Guide,Foursquare,Food & Drink,11 MB,3.9,4L,10M+,3+
164,Chef Ranveer Brar,Hungama Digital Media Entertainment Pvt. Ltd.,Food & Drink,5.1 MB,4.6,1T,100K+,3+
165,The FML Lounge,Food Music Love,Food & Drink,6.4 MB,3.4,264,100K+,3+
166,Ciboee,Esagono Technologies private LTD,Food & Drink,11 MB,4.3,358,10K+,3+
167,New Freezeland,LEVARAL,Food & Drink,15 MB,4.2,10,1K+,3+
168,My Rasoi: QR Code Digital Menu,My Rasoi,Food & Drink,8.0 MB,4.7,245,10K+,3+
169,Kitchen Stories: tasty recipes,Kitchen Stories,Food & Drink,20 MB,4.2,32T,1M+,3+
170,TAPZU: Food Delivery App,Tapzu,Food & Drink,11 MB,3.8,258,10K+,3+
171,Sri Sri Tattva,Sriveda Sattva Pvt Ltd,Food & Drink,11 MB,3.7,2T,100K+,3+
172,Detox Drinks : 300+ Healthy Detox Cleansing Drinks,kiran chavan,Food & Drink,11 MB,4.5,3T,500K+,3+
173,Pikit - Food & Grocery Delivery,V6 Enterprises,Food & Drink,27 MB,3.8,360,10K+,3+
174,Hardee's UAE-Order fast food online for Delivery!,Americana Food Co,Food & Drink,27 MB,4.0,1T,100K+,3+
175,GirOrganic A2 Milk & Organic Grocery Home Delivery,Infoscalze,Food & Drink,16 MB,3.6,6,1K+,3+
176,Shanthibhavan Eats,ORTEZ INFOTECH PVT LTD,Food & Drink,9.3 MB,4.3,11,1K+,3+
177,Eattoss Food Delivery,Eattoss,Food & Drink,28 MB,3.9,640,10K+,3+
178,10X Champions,GRM FOODKRAFT PVT. LTD.,Food & Drink,20 MB,3.9,31,5K+,3+
179,OLA Food - Vendor,Ola Food (M) Sdn Bhd,Food & Drink,17 MB,3.0,28,10K+,3+
180,Yummly Recipes & Cooking Tools,Yummly,Food & Drink,107 MB,4.4,1L,5M+,3+
181,Chocolate Recipes,Endless,Food & Drink,7.1 MB,4.4,879,100K+,3+
182,Wine Shop,WEBXION TECHNOLOGIES LLP,Food & Drink,12 MB,3.7,65,10K+,3+
183,Liquid Library,Liquid Library,Food & Drink,9.2 MB,3.8,17,1K+,16+
184,Sabji Recipes in Hindi 🍛 सब्जी बनाने की रेसिपी,Bharatiya Apps,Food & Drink,6.1 MB,4.2,154,100K+,3+
185,Food Recipes Videos App - 2020 Step by Step,UNIQ APPS LAB,Food & Drink,8.5 MB,4.1,175,50K+,3+
186,BigBazaar,Bit Wave Solutions Ltd.,Food & Drink,5.7 MB,,,1K+,3+
187,My Little Food Critic,my.little.food.critic,Food & Drink,40 MB,2.3,73,10K+,3+
188,Kumari Foodie Online Delivery,Kumari Foods,Food & Drink,10 MB,4.0,507,10K+,3+
189,Fepper: Food Delivery,Fepper Online Solutions Pvt. Ltd.,Food & Drink,18 MB,4.8,27,1K+,3+
190,Sid's Farm: Farm Fresh Milk,Sid's Farm,Food & Drink,40 MB,4.3,530,10K+,3+
191,Nandu's: Buy Fresh Meat Online,Nandu's,Food & Drink,28 MB,3.8,649,50K+,3+
192,Price List & Menu Maker for Cafés and Restaurants,Desygner Pty Ltd,Food & Drink,22 MB,4.6,12T,100K+,3+
193,SS Hyderabad Biryani,360degreeinfo,Food & Drink,2.4 MB,3.8,151,50K+,3+
194,Hindi Recipes Offline 5000+ Indian Recipes,1M+ Mom’s Kitchen Recipes,Food & Drink,8.7 MB,4.0,95,10K+,3+
195,Canadian Pizza - Hot & Fresh,Uengage,Food & Drink,33 MB,3.6,237,10K+,3+
196,Whakaaro,Whakaaro,Food & Drink,14 MB,4.5,782,50K+,3+
197,Chai Point,ChaiPoint,Food & Drink,8.5 MB,3.9,52,5K+,3+
198,Daily Moo - Milk & Breakfast Subscription App,Milk Mantra Dairy Pvt. Ltd.,Food & Drink,18 MB,4.1,1T,100K+,3+
199,CSMCL Online,CSMCL,Food & Drink,1.5 MB,3.2,3T,500K+,16+
200,Handy Restaurant Management,BB Technoz,Food & Drink,29 MB,4.2,11,5K+,3+
201,RailRecipe - Order Online Food In Train,RailRecipe - IRCTC Authorised Partner,Food & Drink,19 MB,3.5,193,10K+,3+
202,Noshal : Online Food delivery,Noshal,Food & Drink,6.7 MB,,,100+,3+
203,SendMe - Deliveries,SendMe Technologies Pvt Ltd,Food & Drink,17 MB,3.5,1T,100K+,3+
204,Fudbee - Food Delivery App & Restaurant Finder,Fudbee,Food & Drink,15 MB,3.9,196,10K+,3+
205,NowNow by noon: Grocery & more,Noon E commerce,Food & Drink,18 MB,4.3,3T,100K+,3+
206,FUDX - Online Food Grocery Medicine Dairy Delivery,FUDXAPP,Food & Drink,20 MB,3.5,157,10K+,3+
207,Domino's Pizza Bangladesh,Jubilant Foodworks,Food & Drink,9.5 MB,4.0,2T,100K+,3+
208,Hunquest,Hunquest,Food & Drink,10 MB,4.3,320,10K+,3+
209,SkipTheDishes - Food Delivery,SkipTheDishes,Food & Drink,16 MB,4.3,1L,1M+,3+
210,Hong’s Kitchen – Order Chinese Food Online,Jubilant Foodworks,Food & Drink,40 MB,3.7,86,10K+,3+
211,Sabji Bala - सब्जी बाला,Sabji Bala Inc,Food & Drink,6.9 MB,3.7,85,10K+,3+
212,Pizza Maker - Cooking Games,GameiFun - Educational games,Food & Drink,30 MB,4.5,136,10K+,3+
213,KFC Saudi Arabia,Americana Food Co,Food & Drink,17 MB,4.3,11T,1M+,3+
214,El Pollo Loco - Loco Rewards,El Pollo Loco Developers,Food & Drink,34 MB,3.9,6T,1M+,3+
215,Cook Birthday Cake Games -Frost Cakes Tortas Maker,FunPop,Food & Drink,80 MB,4.1,483,100K+,3+
216,100000+ Telugu Vantalu,saitutorials,Food & Drink,8.6 MB,4.3,914,100K+,3+
217,Indian Recipes Video - quiche,MSG Developer,Food & Drink,6.0 MB,4.7,66,10K+,3+
218,OLA Food-Driver,Ola Food (M) Sdn Bhd,Food & Drink,6.7 MB,2.1,47,10K+,3+
219,All recipes Cook Book,Endless,Food & Drink,7.1 MB,4.2,3T,500K+,3+
220,Menu Maker,Digital Marketing Tools,Food & Drink,17 MB,,,500+,3+
221,Mangoo Online Food Delivery,Mangoo.in,Food & Drink,10 MB,3.7,219,10K+,3+
222,Bolt Food,Bolt Technology,Food & Drink,20 MB,3.3,19T,1M+,3+
223,"Doodhvale: Farm Fresh Milk, Veggi... Delivery App",Doodhvale,Food & Drink,17 MB,4.1,3T,100K+,3+
224,Unbox : Food & Online Delivery,Aaryak Solutions Private Limited,Food & Drink,5.5 MB,3.9,577,10K+,3+
225,Vegan Foods - Recipes for Vegan,foodsdictionary,Food & Drink,17 MB,4.3,141,100K+,3+
226,Cookbook Recipes Offline,Riafy Technologies,Food & Drink,13 MB,4.4,49T,5M+,3+
227,Swiggy Coupons - Food Delivery,Webhash Apps Inc,Food & Drink,4.3 MB,,,1K+,3+
228,Recipes in Hindi l हिंदी रेसिपीज,Urva Apps,Food & Drink,7.3 MB,4.3,197,100K+,3+
229,"AM Needs- Daily Milk, Vegetables & Breakfast Needs",AM Needs,Food & Drink,15 MB,3.7,2T,100K+,3+
230,Azgo,Delectable Technologies,Food & Drink,4.4 MB,3.6,473,50K+,3+
231,eatigo – discounted restaurant reservations,Eatigo,Food & Drink,12 MB,3.9,24T,1M+,3+
232,Drizzles Pizza,Uengage,Food & Drink,33 MB,3.3,343,10K+,3+
233,Cooking Recipes offline,MagIt,Food & Drink,28 MB,3.9,227,100K+,3+
234,Bikaji - Snacks & Sweets Delivery App,Bikaji Foods International Limited,Food & Drink,9.6 MB,3.0,208,10K+,3+
235,All in One Food Delivery App | Order Food Online,Online Shopping Apps,Food & Drink,13 MB,3.7,15T,1M+,3+
236,All Indian Food Recipes Offline Yummy Cook Book,Edutainment Ventures- Making Games People Play,Food & Drink,12 MB,4.1,2T,500K+,3+
237,Get Dukan: Grocery & Food App,TSVB,Food & Drink,17 MB,3.8,127,10K+,3+
238,Falhari,Falhari,Food & Drink,18 MB,3.6,21,1K+,3+
239,"Sortizy - Recipes, Meal Planner and Grocery Lists",Sortizy,Food & Drink,31 MB,4.4,425,10K+,3+
240,Baskin Robbins,Blink Co.,Food & Drink,6.9 MB,,,1K+,3+
241,Foodwifi,Globizs Web Solutions Pvt. Ltd.,Food & Drink,3.0 MB,3.2,812,100K+,3+
242,Dabba Garam,MATY FOODCHAIN,Food & Drink,4.7 MB,5.0,577,10K+,3+
243,Masala Box - Order Homemade Food By Homechefs,Masalabox Food Networks Pvt Ltd,Food & Drink,19 MB,3.8,1T,100K+,3+
244,Smatbee - Online Food Delivery,Smatbee Network Pvt Ltd.,Food & Drink,13 MB,4.4,524,10K+,3+
245,Biggies Pizza Online Delivery,Biggies Pizza,Food & Drink,12 MB,4.1,10,500+,3+
246,Pam App,Pamela Rf,Food & Drink,22 MB,4.7,9T,500K+,3+
247,Scoopy,LiteDevelop,Food & Drink,515 kB,4.1,62,1K+,3+
248,"Ekdum Biryani: Order Biryani, Kebab & more Online",Jubilant Foodworks,Food & Drink,41 MB,3.8,104,5K+,3+
249,Pani Wala - Capital Water Supply,Sovereign Games Inc,Food & Drink,3.0 MB,4.0,11,10K+,3+
250,OLF - Order Food in Trains,OLF - IRCTC Official E-Catering Partner,Food & Drink,11 MB,5.0,245,5K+,3+
251,Subway,FH Apps Five,Food & Drink,26 MB,,,100+,3+
252,Meat&Eat Online Food Delivery,Meat & Eats,Food & Drink,5.7 MB,,,1K+,3+
253,Indian Recipebook,100code,Food & Drink,9.8 MB,4.3,487,50K+,3+
254,Tamil Recipes - Health Tips,Positive Vibes App,Food & Drink,13 MB,4.3,42,10K+,12+
255,Pykin: Order food Online & Delivery,Infineur Digital Creations,Food & Drink,29 MB,3.7,447,10K+,3+
256,"Zlopes - Delivery App for food, Grocery & More",Zlopes Solutions Pvt. Ltd.,Food & Drink,16 MB,3.9,55,10K+,3+
257,Tossin Pizza Online Delivery,TOSSIN PIZZA,Food & Drink,15 MB,4.0,194,10K+,3+
258,"FOODSAFARI : Install, Order, earn FsCoins, Win",Jamir Digital Business Services (OPC) Private Ltd.,Food & Drink,20 MB,3.7,1T,50K+,3+
259,Tasty Nasta Recipes (Hindi),SadX Production Lab,Food & Drink,10 MB,4.2,142,50K+,3+
260,GoKhana - Food Ordering and Payment,ToBox Ventures Private Limited,Food & Drink,11 MB,4.2,763,10K+,3+
